Dominant_Topic,Topic_Perc_Contrib,Text
6.0,0.1939,"Worst dry cleaning service out there. Gave the company 6/8 of my dress shirts to wash and press. 30 minutes before they were set to deliver them they informed me they would be delayed 24 hours. I was leaving on a business trip so that was NOT acceptable. Requested them to just deliver my dirty shirts so I could get them cleaned at my hotel, but they informed we that was not possible because the facility was closed.So it is now right before my business trip and I have only 2 shirts for 2 weeks. The company gave me just $5 off my order... NOT helpful when I now have to pay for cleaning at the hotel or buy new shirts. Cleanly is NOT a reliable service. Definitely do not use if you are a business traveler."
5.0,0.2269,"We decided to try Cleanly after some negative experiences with Hamperville. Bad choice. On the plus side, their website and use of automated communications is far more effective. But they messed up our laundry service in almost every way possible. We specifically requested scent free detergent and our laundry came back reeking of detergent. They also sent us someone else's underwear. So we arranged for them to pick-up (with the stranger's stuff marked) and redo. The pickup was delayed more than a day. Then the return delivery was delayed twice. When we finally opened our laundry, the scent was gone, but the foreign underwear was still there. The whole process took a full week, and was not worth it. We're back to doing laundry ourselves."
4.0,0.1815,"I just got my first order back and was shocked to see the hems completely pulled out of 2 of my work skirts. There's no way that could have happened by accident - someone had to physically rip apart the hems.This service was supposed to simplify my life, but now I'm going to have to find a tailor and get these items repaired (and be without 2 main pieces in my work wardrobe for even longer). I'll upload photos of the damaged items as well."
0.0,0.2546,"I used this service once on the recommendation of a neighbor. I will NEVER be using it again. My wash and fold items, which consisted of a set of sheets, were fine. But my dry cleaning was treated terribly. I had 5 items, 3 of wish don't seem as if they were actually cleaned in any way and 2 of those 3 were ruined. I had a white sleeveless blouse that was shrunk significantly and has red/pink stains all over it which were not there before and a white cardigan sweater which has a burn mark and/or black plastic gunk melted into one side of it. Another white blouse doesn't seem as if it was washed at all. Overall I was obviously extremely disappointed in the service, never plan to use it again and will never recommend it to anyone. I am still waiting to hear from their customer service but am hoping they will do the right thing and not only refund the order but the price of the ruined items."
4.0,0.1779,"I  love this service! They are always on time, my clothes are perfect, I don't any random bras/socks in my pile, but I am SO PISSED.....I recently moved from West 116th to West 138th,  and when I went through my app to schedule my pickup time I received a message that says Cleanly doesn't service this area. WHY CLEANLY! I am so devastated. Please expand your service area to at least West 145th! We want beautifully laundered clothes too!!!!!"
6.0,0.1981,"Absolutey do NOT use this service.  I sent my comforter out for dry cleaning and the delivery man showed up with a bag that was way too small so he put my comforter in a different bag.  I already expected there to be confusion but decided not much could go wrong.  The next night,  my doorman called to tell me that my dry cleaning had been dropped off.  Cleanly dropped off an EMPTY garment bag (nothing inside of it).  On top of that, they decided that my order was complete and went ahead and charged me.  They are nearly impossible to get a hold of over the phone, and I am STILL waiting to hear from the manager.  As of right now, I have no idea what they have done with my comforter and I have been charged full price.  Absolutely unacceptable.  Worst experience ever."
0.0,0.1644,Do not use this service. When my clothes came back damaged and reeking off cigarette they refused to offer me a refund.
6.0,0.3074,"As mentioned below, Cleanly is great until you have a problem. Then they're terrible. I sent a brand new white dress to be dry cleaned before I took it on vacation (had only worn it one time). When I got my laundry back, I took the dress out of the bag to find an enormous brown liquid stain across the front that had not been there previously. The whole dress looked a shade dirtier as well. I emailed them immediately with pictures of the dress and a screenshot of the dress for sale online as I had recently purchased it. All in all, my dress cost $268 and cleanly only refunded me $125 plus some credit. I took a loss for their mistake and they took no responsibility for the enormous stain. They said their policy only allows them to reimburse 10x what it costs to dry clean the item- terrible policy if you plan to dry clean anything other than t shirts and undergarments. I'll never use this service again - they need to reimburse customers the appropriate amount for damaged items. They won't be in business for long if they keep treating loyal customers like this."
6.0,0.2567,"I loved using Cleanly for the first 4 months, then they lost three of my shirts (value at about $200 - one was brand new!) and offered a paltry cash reimbursement ($45) and credit toward future orders. Losing socks and underwear - fine. That's not at a great cost to me to replace and not unexpected from a laundry service. However, to say that the only value assigned to my clothing is based on weight is unfair and losing multiple shirts is not insignificant to my wardrobe or to my wallet. Also, providing credit is not appealing as I am now wary of trusting them with my clothing. As well, it took significant follow up on my end to get any traction on finding the items and on the reimbursement, which was frustrating.  Just this morning I had signed up for their VIP service, but have now decided to cancel."
1.0,0.2694,"Consistently late. Double charged. Overall, bad service.The past three orders I've put in with Cleanly have been delivered egregiously late. The most recent was supposed to be delivered between 7am and 8am on Friday morning. I was called at 8:30 am to be told that they would not be able to deliver until 7pm that evening and that they were still trying to determine where my dry cleaning was. After making me late for work and moving my delivery, they then charged me double and attempted to say they needed to keep both amounts on hold until my laundry was delivered. Still working to get them to credit back the extra charge. This was the third time Cleanly delivered my clothing late (as I write this, I still dont actually have my laundry yet so who knows when it will arrive). The previous two times, they delivered so late that I needed to move meetings around and hunt them down to find out when I could expect my laundry to be delivered - they have vague phone numbers and general emails so its impossible to get someone if you're having an issue."
6.0,0.267,"About two weeks ago, they lost a dress shirt of mine. They offered me $79 in Cleanly credit and assured me it would be applied to my account automatically. I placed a new order, got it back, and looked at my receipt. They tacked on about 80 dollars worth of false dry-cleaning charges (they allow up to 12 hang-dry items that you place in a specific bag labeled ""hang-dry"" and they charged me as if they were dry-cleaning). This way, they got out of paying me for my lost shirt. To add salt to the wound, I discovered recently that they lost another 70 dollar shirt of mine. They do not pick up their phone when you call. I will never use them again and will be reporting them to the Better Business Bureau/contesting their charges on my credit card."
4.0,0.247,"Cleanly in theory is really convenient - unfortunately in practice they've lost my laundry twice in the past three months and getting a refund is an obnoxious waste of time. In January they lost my dry cleaning and it took maybe 10 long (LONG!) emails back and forth with customer service before they'd accept that my clothing had been lost. Multiple emails from them asked me if I was sure I didn't have my dry cleaning, was I sure it wasn't folded in with the wash and fold, was I absolutely sure it hadn't been delivered. Obviously I'm sure and that's why I'm emailing. Had to wait the 20 day period and then when I emailed them on the 20th day for my refund it was more back and forth which resulted in half a refund for the cost of my dry cleaning and half in Cleanly credit.Then in March my boyfriend used Cleanly (not realizing that was the service that lost my dry cleaning) and they lost my hang dry items. We're currently in the 20 day waiting period for those and I'd bet my own life they won't find them and will try to issue us more Cleanly credits (as if we'd ever use them again) instead of a proper refund.Even if they didn't lose my stuff they're never (NEVER) on time returning your clothes. My 7:30-8:30pm delivery usually shows up around 9-9:30 and sometimes even later but that's really just the crappy cherry on top of the crappy sundae."
5.0,0.1671,USE AT YOUR OWN RISK. It took 4 tries for them to successfully deliver my laundry because their valet kept leaving it at the warehouse... I didn't know if I'd ever get my laundry back. Terrible experience. Will never be using them again. Just go to your local wash & fold and save yourself the headache.
5.0,0.275,"At this point, it's my own fault for using them again when they've ruined so many of my items - I take responsibility for that, however I feel it's only right to let others out there know that they really aren't making any efforts to get better and change isn't happening. They're clearly more interested in building up profit than taking care of your clothes carefully. Seven months after the last incident, they've redesigned their app, but they're still paying no attention to taking care of clothing.That said, they tumble dried (again) my hang dry items. I put them in a separate bag as instructed, clicked the little ""hand dry"" button on the app and everything comes back clearly tumble dried, pilly, elastic sticking out - what happens to delicates when you put them in the dryer on hot. I would use extreme caution in using this service and not send sensitive items. They've probably ruined another $300+ of clothing because I chose to give them another chance."
5.0,0.4106,"Well my first review was January of last year so I have been using Cleanly for the whole year probably once or twice a month for $100+ each time.   They have gotten progressively worse.  I write on the app my preferences and in big BOLD permanent marker on the bags....cold water/low heat.  I have complained several times to them that they have shrunk numerous of my clothes to the point where they need to be thrown out.  They have offered me half hearted guarantees that those are the setting they use on my clothes and that all fabrics are different and blah blah blah. I have kept using them because of the convenience and I keep telling myself they guaranteed me it wouldn't happen this time.  But of course it happens each and every time.  This past time was the final straw.  I had to throw out 5 nice expensive sweaters that I have never had a problem with in cold water/low heat.  But for some reason cleanly uses cold water/low heat and they turn into toddler clothes.  I also included my all fabric cotton blend shower curtain which takes heat every time I shower.  Now it does not even reach down to the tub that is how much it shrunk. Every thing else was shrunk too but I was able to rewash and recover most of them to their original size.  so basically I had to pay to wash them and then pay again to wash them myself.   My clothes also come back with detergent stains on them, which causes me to have to rewash them as well.  All of these things I have brought to their attention and for some reason it never gets fixed.  So I am done with Cleanly. Steer clear if you value your clothes."
2.0,0.2741,"I am only giving this two stars instead of one because my experience prior to this past week was pretty positive.  I have a job with sometimes crazy hours and my local dry cleaner was unreliable with pickup/dropoff so I started using Cleanly last year.  The app is easy to use and the customer service was very good and helpful the one time I had a problem with a pickup.  This past week, I ordered a dry cleaning pickup for Saturday.  The driver was late and I did not get an ETA so I requested via the customer service phone line that the services be rescheduled for Monday.  On Sunday, I get a text that someone came by that morning for pickup when I was not home.  I called customer service again and now they said they could not get me a pickup until Tuesday between 7-8 am.  I wake up at 650 on Tuesday and wait, putting off walking my dog before work and other obligations.  8 am rolls around and no one shows up.  The text help number tells me that there was a mistake so they have to reschedule again.  I now am coming up short with clothes for work.  Thankfully I did not have an important meeting this week, but I will never use Cleanly again."
6.0,0.248,"Had to downgrade my review after my most recent experience. My full length dress was crammed into a suit garment bag and the bottom of the dress was   Wet crumpled, defeating part of the purpose of sending it out. The biggest issue is that they put a stain on my top which did not have a stain on before going out to them. I contacted them to try and remedy the issue. Customer service was great, they responded quickly and organised for the dress and the top to be picked up free of charge to reprocess. Again, they collected in a timely manner as is customary for them, but the dress was returned in the same suit garment bag, crumpled again and the top was returned in the same state - with a stain. The top was an expensive (to me) silk Frame blouse which was a treat for myself last year. I have requested a refund for the ""cleaning"" of the ruined blouse and compensation for the cost of the blouse but have not heard anything. I am sad that they didn't respond because I would have given them another chance for past good service, but not anymore because they can't fix or acknowledge their mistakes. I would not want to send anything to them now for fear of them ruining it and not being able to acknowledge or fix the issue."
1.0,0.3526,"AWFUL service. I scheduled my delivery early since I had a trip out of the country. I was waiting for my laundry before receiving a text saying it would be an hour delayed. Fine, totally okay, it happens. I then received an email saying it wouldn't be delivered at all and would be delivered the next day.  Problem was I would be leaving for my trip out of the country the next night and had washed all my clothes for the trip before hand. I replied back to the email from customer service and they said they would deliver it the next morning between 7-8am. PHEW...except it didn't come then either. I spent HOURS the next day after multiple emails and calls and being on hold for 20 mins then getting forwarded to a voicemail saying no on could answer my call. After panicking all day, I FINALLY get in touch with someone after being on hold and they told me my laundry had been delivered to another customer...WHAT?! You gave a stranger all of my belongings?! Are you KIDDING ME???! Ridiculous and I will NEVER use this service again or recommend it to anyone. Disgusting, unprofessional, and not worth ANY type of premium laundry pricing. If you value any of your belongings, you will never trust Cleanly with them."
4.0,0.2438,"I had been using Cleanly for a few months and they were great. I even bought their membership to receive discounts (similar to an Amazon Prime membership). My last and final order one of my Lululemon jackets was missing. They couldn't find it and reimbursed me only $40. I asked for a reimbursement on my membership to which they replied, ""we can't reimburse this but please continue you using its benefits until March 10, 2018."" Very poor taste and customer service if you ask me. Those jackets run upwards of $140 and for them to not credit my membership back was salt in the wound. I do not recommend using their services."
5.0,0.1999,"Really one of the worst experiences for me. The pickup and delivery were fine, they brought me a new laundry bag since it was my first time using yada yada yada. The fun part? They shrunk every pair of pants I own by a very noticeable amount, like I would need to lose 20 lbs and shrink to be able to fit back into them. Of course it happened to be the time that I had a ton of laundry so I'm seriously in disbelief. I have probably used 10 other cleaning services without having a problem so I'm not sure what kind of system they are using? Maybe they thought I was a contestant on The Biggest Loser? Worst."
0.0,0.1639,"DO NOT USE CLEANLYThey have lost my clothing. They have not been responsive. The phone number does not work and they will not refund me OR give me my clothing back. Please feel free to contact me about this experience, I have it all in writing from the Cleanly team. DO not waste your money. DO not trust them with your clothes."
2.0,0.2549,"I decided to try cleanly for the first time this past week and was pretty disappointed. First, my pick up time got pushed back a day. If there's no one available for the time I want, then it shouldn't be listed as an option on the app. At pick up, the valet did not have the bags as a first time customer as promised on the app. My drop off time then got pushed back a day again! On top of all this, the drop off time was supposed to be between 7:30-8:30am but kept getting pushed back and wasn't actually delivered until ~11:20am - almost 3 hrs late (almost making me late for work)!! If my laundry had come back perfect they might've gotten a higher rating. Unfortunately when I went through my laundry, I also had some socks missing and a tote bag that doesn't belong to me. Overall more stressful than I had anticipated. A positive was their customer service. Both valets were friendly despite having to walk up 6 floors and my total was discounted by 50%, which I appreciated given how much went awry with timing. Might consider giving them another chance but only after my disappointment with this first experience wears off."
5.0,0.2286,"I really wanted to like Cleanly. In fact, initially I did when I started using them about 6 months ago. However, the service has continued to decrease with every single order. The last order I received back my whites were completely tie-dyed with dark stains because Cleanly failed to separate my whites from colors as advertised. They tried to correct the issue by cleaning the whites again for free, which didn't do much for the stains but I was over it, and let it go. I said I wouldn't use them again, but I've been traveling like crazy and haven't had any time to do laundry. So for my convenience, I crossed my fingers and scheduled an order. I received my clothes last night, as as I'm going through them today I realize they are still wet. This is absolutely unacceptable. Cleanly is too pricey to offer such unsatisfactory service. I don't care if I have to hand wash my clothes, I will never use Cleanly again."
4.0,0.1779,"Started out well...but had multiple issues over the course of the last several months.First, had a couple pair of dress pants disappear - Cleanly proceeded to question if I actually left them with my doorman, then asked if my doorman still had them (or were hidden somewhere in my building). They swore they spoke with the guy who picked it up and he was absolutely certain he NEVER picked any pants up. After lots of back and forth, they agreed to reimburse me - most of which was just given as Cleanly credit. Several weeks later the pants magically showed up in their factory. No apology - no one reached out admitting that the concierge was wrong or apologizing for insinuating my doorman was lying to me.Several months later...several expensive items of clothing went missing from my wash and fold and I received some items that were not mine. Process to investigate missing items is too long (20 days) - had to buy a bunch of new clothing for a business trip.Too many issues make the service unreliable and thus I will be sending my cleaning elsewhere."
1.0,0.184,"They lost my laundry, and my roommates laundry, within the same week. They also stained a white silk shirt that I sent out for dry cleaning. The customer service is pretty awful: they don't have a phone (or rather, don't answer it) so when you lose something you have to wait for email responses which come (roughly) every 6-10 hours. I asked for them to call me, or to give me the number of someone I could speak to repeatedly, they would not. Eventually, I got my clothes back. The bag was ripped and my laundry was no longer folded. All in all, just a really terrible experience. I definitely would not recommend. Just walk to your neighborhood laundromat, it's probably not that far, it's cheaper, and at least you can talk to an actual human if something goes wrong."
4.0,0.1758,Thought the service was great until I realized a couple of expensive items I recall sending to get cleaned were missing. I've used delivery.com for laundry in the past and never had this issue.
4.0,0.27,"Update: My clothes were found and returned a few days later. However, my brand new Anthropologie Pillow Shams were still missing. They never found them. Now the shams are sold out. They also didn't fully reimburse me for them because according to their policy, Cleanly will reimburse 10x the cost of laundering the item! They believe they went ""above and beyond"" because they actually reimbursed me for the price I paid for one sham, and the rest of the money was reimbursable in the form of Cleanly credit. Why would I ever use Cleanly again after all of this? That credit is a waste--why not just do the right thing and credit my credit card instead?"
3.0,0.2176,"I bought the $50 for $30 deal. Then, I placed an order for dry cleaning. While checking out, there was no option to enter the code. The next thing I knew, I placed an order. I thought ""okay, maybe I will give the code to the guy when he picks up or drops off my clothes."" No, that wasn't the case. He said you enter that online. I messaged the business and it took them a while to get back and by then I was out of the country. So, all they ended up doing was manually crediting my account theb $50. But this is already after spending $30. So, the deal ends up being $80 for $50 which is nowhere near the same, especially since there are better and cheaper full service dry cleaners nearby. If they want business and good reviews, then they need deals and excellent service/convenience which I did not experience. I suspect they set up the checkout so you can't enter the deal easily the first time and end up getting stuck giving them more business. Would have gave then another star had they got the only stain I had on my 3 items."
1.0,0.3691,"Sent all of my bedding off to Cleanly.  $73 order.  Was supposed to be delivered Sunday, 7/3 from 7-8pm.  From the time of pickup even through 6pm get the automated emails that it's in the works, on its way, etc.At 7:08pm get an email (presumably from some automated bot meant to look like a person since I got no further reply) that I wouldn't be getting my order, and because of the holiday I could have it TWO DAYS LATE.  Oh but they offered me a $5 Cleanly credit for my next order.For a while I got no response to my emails/tweets/calls.  But then they said they'd figured it out, they'd get the order delivered.  Great.  Things happen.  I was even about to delete this review.  Order came a few hours later.  Open it up.  Everything is wet.  Reach out, they take $20 off the order and offer the rest in Cleanly credit.  Refuse to refund the full price.  So I paid $50+ to receive an order late, worry that I was going to get it at all (only got it after calling/tweeting/Yelping etc.) and then receive it wet and have to redo it myself so I had something to sleep on.Given the number of competitors of all types for this service there's literally no reason to even attempt to use Cleanly in my opinion"
0.0,0.2081,"I really wanted to like Cleanly. I loved the convenience of the app and the man and woman who picked up and dropped off my laundry were so friendly and nice. Even the regular laundry service was good. However...the hang dry service was the worst, and why I had to give a 1-star review. I selected 12 items to be hung dry, mostly athletic clothes. They came back soaking wet in a sealed plastic bag, smelling worse than I could have possibly imagined. In all my years washing my athletic clothing, I've never experienced such a bad odor. The clothes clearly were shoved straight from the washing machine into the bag without so much as an attempt to let them hang and dry. My clothes (over $500 worth) are now ruined. They refunded me $10 after offering to redo the service, which I declined as they also said the ""hang dry is out of their control."" I took my ruined clothes elsewhere to try to salvage them. Unfortunately, I will never be using Cleanly again."
6.0,0.1921,Bad service. Lost clothes. They won't reimburse us for items they lost. Not recommended
0.0,0.2185,"Lost 4 blouses, customer service won't respond. Pretty sure cleanly is an beautiful app, uber drivers for pick up and washers and dryers in someone's basement. Customer service is one girl in her apartment. What a scam. I challenge anyone at Cleanly to prove me wrong. But, I don't think they can because it seems like the only people that work there are the one customer service rep, the COO and CEO."
5.0,0.2693,"Have been using Cleanly for a few months now, love the delivery and pick up at specific times...didn't have a lot of issues (some bleach spots on a new set of sheets, but it was the bottom sheet, so it was okay), but a couple of weeks back a pair of socks came back with one of them bleached way lighter than the others.  When I contacted them they asked for the URL of the product so they can see cost, but I had purchased these in store and there was no URL.Last week 4 PAIR OF SOCKS came back missing one of each.  One of the pairs had special meaning as it was a gift from a friend at a play.  When  contacted them they were sorry, asked for a description and told me I would hear back in 20 days (way too long!!!!) and then if they couldn't find it they would reimburse me 10 times the amount to clean....I mean, 4 pair of socks is not even a pound, so I will get back, at best, $15.  First, way, way too long to wait to find it, but really, one pair of the socks was $12 alone.  So after spending basically almost $40 a week, I am not going to use them anymore...not worth the hassle and the wait times when they make a mistake--as much as the pick up and delivery is great, not worth the aggravation"
2.0,0.1576,"They lost my banker bag but get a star back for trying to make it up with store credit. Customer service via email is either really slow (days) or blisteringly fast (like, five minute response times even at late night)."
5.0,0.1856,"The prompt service & the valets are the only highlights of Cleanly. However, I do not see the value in a laundry business that continuously loses your items! My first few orders were either ok (clothes didn't seem too clean and didn't smell well laundered) or excellent (everything went well) but then they started losing my stuff or adding other people's stuff (e.g. socks) in my order. Done using them - rather do my own laundry!"
6.0,0.1769,I don't know how this place stays in business. They have ruined and lost multiple shirts. I keep thinking that they will get their act together but they don't. Save yourself some money and hassle and use a different dry cleaner.
0.0,0.2306,"Cleanly, I wanted to like you so much.  Even after my husband refused to use your service, I stayed faithful.  Unfortunately, you have done me wrong one too many times.  It started when you would fold my clothes while they were still inside out, then you decided not to pair up any of my socks, but the kicker was this last time when you just threw a pile of my clothes in a bag without folding them.  In that bag I found crumpled up underwear, t-shirts, and socks that looked like I just picked them up off of the floor.  I paid you to do a job that included wash & fold, but you neglected to fold my laundry.  That wasn't part of our agreement.  I asked for a refund, but you instead offered me credit to use your service again.  As much as I hate walking over to the local cleaners, it's so much better than the angst that is caused each time I unload the laundry that you have delivered unfolded.  Please work on your customer service and think more about what service you would like to provide."
1.0,0.2546,"Please. Be aware. I sent to Cleanly my laundry  day before my trip. I supposed to get it in the evening right before my flight next day. I asked to leave it in front of my door, because I could not be at home at 7pm and did not get any response. It was no laundry left. And they had all my clothes for my trip to Mexico. I was trying to get my laundry (pick up) and nothing helped even after contacting support team. So they promised to deliver it in the morning. They did. Just 1.5h before my flight. Ok. I lost a lot of money, because of course I was late for my flight and cab and etc. But thy did not even offer to make a refund for inconvenience. More of it: I was told that they don't refund money because it was my fault and I should be home. I asked the reason why nobody called me and why my message was ignored. Two times. No response. Ignorance again. Just hope you won't have the same experience."
5.0,0.2645,"Extremely disappointed after this service was recommended by a friend. Brand new white towels came back looking like someone had cleaned the floors and toliet with them and then washed with with a load of colors.  They want to ""remedy"" the situation by washing them again which I imagine will include dousing them in bleach.  Good luck. Don't be fooled by the ""purple app""."
1.0,0.4104,"One star because they eventually returned my clothing. Just kidding, one star because I can't give less than one star on Yelp. Also, I'm not trusting any review from Daryush, who clearly was asked to bring up ratings, and if ya'll get a code for reading his review, I'm sure Daryush gets some $$$ too. Let me tell you, nobody can offer me a discount big enough to use this service again. I have spent over 400 dollars at this business, ignoring some slightly annoying things like drivers being 10-20 minutes late, the occasional random underwear in my wash that isn't mine, and the perplexing things like how my shirt comes back more wrinkled after a wash and fold than when I put it in. I am telling you this, to highlight that I can be a reasonable person... Last Friday, I lost my sh*t.  I go to unpack my clothes, and find out they're not mine. Now, I reacted like any person would who felt their clothes were missing, but I calmed myself down and gave them a phone call. I called, because I don't believe this situation is one anyone wants to deal with via emails. Let me try to sum things up here... (but seriously, you should only need to read a reason or two before you are assured that you should not be a customer here) 1) I was placed on hold, then sent to voicemail. This happened repeatedly, and it was during business hours. Why was I told someone would be with me shortly, and then sent to voicemail?  I left a decent voicemail. Then a more concerned one. Then an impatient one. I never got a call back. 3) I sent an email, and that's when I had the pleasure of speaking with Melissa H., who needs to be sent immediately to every customer service training there is. Besides her canned responses (see all of her replies to reviews for examples), she ignored my request to speak with someone. When I later spoke to someone (more on that later), I was told that it's policy that Melissa can't pick up the phone and call. Listen, I wouldn't trust Melissa to handle a customer service call either, but at the very least, she could be instructed to state that policy instead of just ignoring a customer's request. Then, probably due to a lack of actual judgement and just a copy + paste response, the emails focused on picking up the clothing that wasn't mine. A reasonable request, if there were also some sort of CANDID acknowledgement that it's upsetting to have my clothes missing, some reassuring lines about the measures you are taking (this eventually happened when it was no longer reassuring), and maybe letting me know what would be done in the event my clothes were not found. 4) Dealing with something like this via email is like having a fight via text (don't). Nobody wants to sit there and wait by the computer for your responses to simple questions. You had one job (and I paid for it). You effed up that job. So you pick up the phone, so that someone can actually hear any sort of candidness in your voice, and so that you can field questions. 5) Well, since nobody called me, I had to use the power of social media. And wouldn't you know it. Less than 10 minutes after taking to Facebook and Instagram (I was so close to starting a Twitter for ya'll), I get a call from the manager. I had a very reasonable conversation with this woman because she's actually been trained in customer service, (please train the rest of the crew). 6) So my clothes were found the next day. Melissa and I continued our email conversation. She asked what time the following day I would be available to do a clothes swap. I say 10:30am. I had to email again to confirm that people would actually come at that time because I got zero response. Melissa emails me at 9:30am with the subject line ""you missed your pick-up/delivery"" -- At this point, I just gave up on her. Again, why is this so hard? I remind her in writing I said 10:30am because I knew I wouldn't be home before then, so now I have to wait until the night time on a Sunday to get my clothes. She says 9-10:00pm. 7) My clothes arrived late, because what else would you expect. My bathmat was somehow dirtier than when I sent it to be cleaned (the bathmat they charge you extra for because according to Melissa's canned responses, they take extra care for those items. Just.. lol) And of course, a handful of the signature more-wrinkles-than-ever clothing that Cleanly is known for. ***Once I took to social media, I noticed other people complaining with issues. I don't care what the issue is. I understand mistakes happen, but if you look, everyone's complaint is that they simply ignore you, refuse to call back, and just straight up not deal with the issue. Had someone called me back (or picked up like they should during business hours), and followed simple customer service guidelines, I would have likely forgiven the mistake*** NEVER AGAIN."
0.0,0.219,"Customer service is a real zero.  Mis charged me for items, are unable to hand-finish high end items (dry cleaning); so i asked them to return certain items which they agreed to do - they cleaned them anyway.  Charged me for an evening gown - really a work dress.  A pea coat - just a simple blazer.  Customer service said they would correct these things and did not.  Insult to injury - they said they couldnt clean 3 items - (fine no problem) and charged me for them anyway.  Bummer - great concept - terrible for dry cleaning."
3.0,0.2253,"As parents to a newborn, my wife and I turned to Cleanly as a time saver.  For a little while, things were working out and we were willing to pay extra money for the convenience of not having to take our laundry to the local laundromat. I wish now that we had checked the yelp reviews before entrusting Cleanly with the majority of our clothes. Earlier this week, we had Cleanly pick up several dry cleaning items as well as a very large bag (26 pounds) of mixed clothes. Dry cleaning was dropped off last night but our large bag of clothes is nowhere to be found. After contacting Cleanly, it is clear that Cleanly lost our bag. Appallingly, their first response was to offer us a $5 credit, which even if we had clothes left to wash and were stupid  enough to use Cleanly to wash them would cover only a small fraction of the cost.  They said they are currently contacting other customers to see if our clothes were mistakenly delivered to them and checking their warehouses."
6.0,0.1926,"I wish I could give a lower review. My experience was beyond horrible. Cleanly not only lost my entire dry cleaning order, but they were not helpful and continually brushed off my questions about where my cloths went. In the end they ""reimbursed"" me, but it was for way less than what was lost actually cost. I would not recommend them, unless you hate someone and want them to have a horrible experience."
6.0,0.3463,Not worth it.  They have high minimums and they have lost several pieces of clothing (both in dry cleaning and laundry).  Clothing comes back smelling like it is over dried.  They also lost a brand new dress that was dry cleaned. They cite some lame return policy that is buried on their site (if you are using the app on a phone it is buried too).  Now they are not offering to pay the the full cost of the dress even when I produced the receipt (it was weeks old and the first time the dress was cleaned).  On top of that I offered to take it in a credit for services instead of cash (no cost to them) but they would not budge. That is no real cost to them.
4.0,0.1989,"Boy have I changed my mind on this company.  Although my initial experience was good, they did a 360.  Dry cleaning was great until they didn't listen to me on how I wanted my pants to be returned me.  I stopped using them for awhile and decided to try out their wash and dry service.  DO NOT DO IT.  First experience was awful.  I am still currently battling it out with them after they lost a sweater, returned my pants to me with a broken hem and a stain and finally a white top was returned with a large oil looking stain on the back of it.  The company was extremely responsive until I needed to get reimbursed for my clothes.  That has yet to happen and I am the one that has to contact them.  Again, DO NOT DO IT!!"
0.0,0.2153,"I've used cleanly twice and had issues both times. The first time I entered a promo code I received from a friend, but the discount wasn't applied. I called and sent an email to their customer service and have received no response after over a month. The second time I found someone else's underwear in my laundry! I left a voicemail with customer service and still have not received a response in two weeks. Extremely disappointed in their customer service and concerned about the quality of hygiene of the service after getting someone else's underwear with my clothes."
3.0,0.2034,"Beware of giving this business any expensive clothes. They were trustworthy when they first started, but their service has gone south since expanding. Even though they found the 4 articles of clothing they lost, I'm still missing my not-so-cheap pillowcases and a month has already passed. I even found other people's laundry in my bag which I promptly told them to pick up. Stick to your local laundry service since you at least know how to contact them. Don't say I didn't warn you!"
5.0,0.3479,"We been using cleanly for about a year. It is more expensive than usual wash and fold places, but we figured the late delivery option/ease of the app/ease of payment was worth it (the only reason for two stars). A couple of months ago he started complaining about holes through the hems of his cotton shirts (all quality V necks, polos, undershirts) but I didn't think much about it. A few weeks ago my boyfriend asked if a white pair of athletic socks in one of the bags were mine. I said no and he tossed them. Right before Thanksgiving I found a pink Loft blouse and a pair of patterned J. Crew pajamas that did not belong to me. I know that some wash & fold places pin your clothing together and throw different people's loads into the same commercial sized washer/dryer, unpin, fold and deliver out. Given the random items we have received and holes I guess this is what has been happening. I am also starting to doubt that I (for the first time ever) neglected to re-pack two dresses and a bra and am pretty sure that some other woman got them delivered with her laundry...Also, for the price point socks could at least be matched up.P.S.- I told them to send a valet to get whoever's stuff I have and they told me they would with my next pickup. I told them I am not interested in another pickup so now I am being forced to hold someone's stuff hostage."
3.0,0.203,"Okay. Cleanly lost a significant amount of my clothing. I didn't notice it until I was trying to find something to wear and my closet and drawers seemed so bare bones. I am so upset because some of my favorite things will never be returned to me. I thought it wasn't much when I got it back but I just thought - ""oh - its because its all folded. It was all great and so simple, besides the fact that now a lot of my clothes are missing. Just really upset. It was my first time using a laundry pickup & delivery because I was always scared of this happening to me. I'm not talking about a few t-shirts either. I'm talking A LOT of my clothes. Would have given them 5 stars - if the didn't lose my clothes. Honestly."
0.0,0.1991,"First two experiences everything was perfect, I had promo codes so I didn't really mind the price. This last experience I paid almost $50 to have my bras come back to me without underwires! Not ok!"
5.0,0.2387,"Not a trustworthy service. Service is not bad ""IF"" they do not lose your stuff!!! couple of issues:1- I used them 3 times and they always brought the items back to my apartment but last time they claimed that they left them with the doorman and of course there is no sign of my items. Problem is customer service. I gave my stuff to the valet and I receive them from valet. I was there in my apartment the whole time waiting for delivery that never happened and they are yet to take responsibility and reimburse me for my stuff.2- They claim that they wash each customer's items in a separate machine. I doubt it. I specifically asked my valet to make sure that my stuff are washed separately from other people's and she said ""I have to check with the facility to see if they can do that"". WHAT? it's on your website. I am taking my business somewhere else. Thanks."
