Dominant_Topic,Topic_Perc_Contrib,Text
4.0,0.162,Always on time with pick up and return.  Usually send out promo codes for discounts . Will definitely recommend to friends.
3.0,0.1835,I've had nothing but courteous and kind interactions with the people at Cleanly and positive experiences with the handling of my clothes. Care is always taken and when an item was handled that was too delicate I appreciate that they sent it back instead of trying to treat it!
4.0,0.1578,"I've had a great experience with Cleanly. I moved to Manhattan in August and started living without a washer and dryer for the first time. I didn't want to spend hours in a laundromat. I could save money by dropping off and picking up my clothes from my local laundromat (they charge .99 a pound and Cleanly charges $1.50), but I enjoy the convenience of my laundry being picked up and dropped off at my door. They have always been within the one hour window when picking up and dropping off. I do wish the detergent they used was more strongly scented because I like for my laundry to have a strong, fresh smell, but I'm sure many people who are sensitive to scents like it how it is. My hang dry clothes always come back wet, but that doesn't bother me. I will continue using them to do all my laundry."
4.0,0.1869,"I have been using the cleanly app for about 10 months now - usually sending laundry out a few times a month. It's super convenient and the Cleanly Reserve plan is awesome for waiving the fees (1 day turnaround, hang dry, rescheduling delivery). No issues with the laundry itself, the attendants are friendly and prompt (only maybe 3 times have arrived outside of the 1 hour window by 5-10 minutes). Laundry was my biggest frustration when moving to the city and Cleanly solved that! Highly recommended."
5.0,0.1927,"After moving back to Manhattan I realized I would no longer have a washer and dryer :( I knew I didn't want to spend hours washing my clothes at the laundromat but, I was also skeptical to send  them out. My laziness won over and I decided to try cleanly after seeing a promo code on the subway. I have to say I am pretty impressed with my experience, I downloaded the app which was really straight forward and easy to use and I had a driver at my door the next morning to pick up my clothes. I received my clothes back the next evening, they were neatly folded and I even got a free laundry bag and found my old one folded at the bottom. All in all a great experience."
8.0,0.1487,"Hands down the best on demand laundry service out there. They always arrive on time and with a smile! I've tried all the competitors and none of them compare not only cost wise, but also customer service and timeliness."
8.0,0.138,"Cleanly is great and really easy to use. The delivery and pickup guys are always nice and on time. It's not as cheap as a corner wash and fold, but they do a great job and it's super convenient."
0.0,0.1405,"Amazing company all around. So simple to use with such a clean, beautiful interface. Their Delivery Valets are super friendly and always prompt. Getting laundry done in NYC has literally never been easier.Nothing but positive things to say about Cleanly. Try them out!!!"
6.0,0.1977,"Always consistent and on time with pick ups and deliveries. The customer service team is prompt and helpful. The app is also easy to use and connects seamlessly with Apple Pay. All around, a great laundry service."
6.0,0.1694,"Cleanly is great! I don't do reviews usually, but I had to give kudos to a new company that is addressing a common problem in NYC. I actually like to do my laundry, my dream is to have a washer/dryer in my apartment one day, but I'm not there yet. Also, I even have laundry in my building that is cheap, but why do I choose to spend more and use a service? TIME! I recently have started a new job that has resulted in less and less ""free time"" and laundry was becoming a big time suck that I couldn't afford. Enter CLEANLY!Pros:+ Beautifully designed and highly functional app+ Intuitive service offerings+ Great branding and quality+ The clothes smell clean, and the laundry products seem to be high quality.+ Personalized service that is consistent across the experience.Cons:+ So far, same day service is not available, maybe it will come in the future. I would love to be able to have an early morning pickup and a late night delivery option.+ More expensive than other services, the dry cleaning is a bit ridiculous in my opinion. However, I continue to use it because the quality remains high.I hope they expand into house cleaning, if they can bring this quality to maid services, I'll hire them!"
0.0,0.1511,"I've been using Cleanly for 8 months now and I love it! Super reliable and very friendly service. They fold everything neatly and separate each section of clothing so it's easy to put away. Haven't had any tears, rips, or detergent stains and my clothes always come out fresh and lovely. I also love the ability to set my wash and fold preferences for good - so creating a new order is just a few taps. I find that their delivery is on time within the hour window about 90% of the time, and they text if they're ever stuck in traffic :)"
3.0,0.137,"Haven't had any problems, and it's a big time saver for someone on the UES where laundromats are more spread out.  Friendly service and punctual."
7.0,0.1459,Really nice service. The pickup/delivery people are super sweet and friendly. I've only done dry cleaning with them but I don't think the price is expensive compared to other cleaners (especially they don't accept tips so it could be even cheaper). Definitely using it again.
3.0,0.1582,"Generally good but they have lost my items twice.  Once they were found again, the other time they weren't and I was refunded cash and credits."
6.0,0.1481,"The service both from the customer service people and the delivery guys is great. We use Cleanly whenever we visit NY. They are clear in their communication, on time, and much cheaper than the hotel laundry services who don't do near the quality of cleaning as Cleanly does."
4.0,0.2092,Excellent service. I received a text like usual that my laundry was delivered. My doorman had no record of the delivery and couldn't find it in the package room. I of course panic as I was leaving for a trip overseas the next day. I called Cleanly and even in my panicked state the woman on the phone was beyond friendly and professional. It turns out they have their valets take a photo of the lobby of the building where the laundry is dropped off! So impressive (and a smart business practice). Photo in hand I went back to the doorman and after some time they track down my missing laundry bag. I'm so glad I signed up for Cleanly's Reserve service and would recommend to anyone.
8.0,0.1783,I am using Cleanly for few months already and i am not planning to use the laundromats directly anymore.I just love this simple experience. with only few clicks i can schedule my pickup and drop off and forget about my laundry.. I hated working with the laundromats directly because they were not always nice and friendly. with Cleanly app i don't need to deal with that anymore. someone will pick up my laundry and return it clean to me. no headaches anymore :)
1.0,0.1299,It is SO easy and makes the rest of my life flow better. Love being able to have same day delivery!
3.0,0.1771,"Was a bit wary about using this app after reading the reviews, but I've had no problems at all and my laundry is always down well and on-time, with no one else's random sock included. It is expensive, but the ease of use and delivery to a walk-up apartment makes it worth it."
2.0,0.1661,"I already have limited time as it is, always on the go and would rather spend my free time not worried about cleaning the mountain of clothes stashed in my hamper. Thanks to Cleanly laundry no longer is my burden!! So far So Great!Rather plan my weekends doing something more exciting then being bombarded with the annoying race to the coin machines...So its napping my free day or more time to focus on film projects as my muse...Their app is pretty simple, their valets are courteous and filled of personality. Every time I use it my clothes returned fresh and folded  Loved the swanky  complimentary laundry bags and the chocolate was a first.Thanks Cleanly!"
6.0,0.15,Cleanly has been such a great service over the 1 1/2 years that I've been using them. They are always so prompt in responding to emails and helpful with any issues that arise!
7.0,0.1296,Couldn't live in a fifth floor walk up without cleanly. I have placed 26 orders and have not had a single problem. Valets are professional and on time.
7.0,0.1385,"I only used Cleanly for two weeks while my washing machine was broken. They were prompt and convenient, and didn't lose anything.  I'm sure issues would inevitably have arisen if I were to use  Cleanly regularly, but my experience was nothing but good, for what that's worth."
3.0,0.2403,"This service is great. They work exactly as advertised. The first time I ever used them I mistakenly asked for a blanket to be rush delivered (they clearly state bankers can't be done overnight), they emailed right away to explain the problem and promised to send it back I cleaned along with the rest of my clean laundry. When the delivery arrived the blanket wasn't there. I got in contact with the support team to explain the problem and they got the blanket delivered to my apartment right away, within the originally designated delivery time. This is by far the best costumer service experience I've had. Very trustworthy"
0.0,0.1808,"Cleanly is awesome! Their valets are always super friendly and come right to my door. They're always on time as well. I love how my laundry comes back smelling and my clothes, socks and underwear are always folded and separated perfectly!"
5.0,0.1556,"Can't say enough good things about Cleanly. I'm a little particular about my clothes but work so many hours a week that finding time to do laundry and have time to myself gets really tough. I found out about the app from a friend and it's really easy to use, their drivers who come to pick up are very friendly, and the clothes came back perfect. Much better than any local wash & fold service in the area and the convenience is worth it. Also the box of chocolates they give you is a nice gesture!"
2.0,0.2364,"I used cleanly once and was very pleased with the level of service.  The valet who picked up the clothes was the same one who returned them and he was very kind and polite.   I like the garment/laundry bag and the chocolates were a nice touch.  I'm not sure if fabric softener was used in the wash/fold, if it was I couldn't tell.  I prefer fabric softener but that's just me and I wish it was an option.  As for the hanging laundry it was OK.  One of the shirts came back more wrinkled than I expected.  My sweater took an extra day because they said it was not cleaned to their standards which is odd because it wasn't dirty, I just like them to be fresh, I had worn it twice. One of the shirts either came back with stains (the look like light grease stains) or they were on there and I didn't notice.  Either way, they should have been addressed.  I may use the service again, I am a little on the fence.  If you are not super particular about your laundry then I would say it's the perfect service.  If you are a little more particular it may be best to do your own laundry.  For pure convenience it is a great service, maybe a little fine tuning to make it a stellar service."
3.0,0.1385,"I have had nothing but a positive experience with Cleanly. Having someone else wash my clothes is a privilege and I am so thankful for their willingness to help me in my everyday life. They have been prompt, courteous, and an overall a wonderful experience. I highly recommend."
6.0,0.14,"So far so good. I've used these guys for my regular laundry as well as some white (impossible to whiten) linens and they've killed it both times. The couriers are friendly and attentive even in the early morning hours. They always show up on time and the clothes always smell fresh. My only gripe is that I wish they offered a green option. I'm not a huge fan of chemical detergents and would love to see them offer something less environmentally impactful.Otherwise a great service, I'm really picky about who washes and folds my laundry. I've moved several times in NYC and still use only one laundromat because all the other ones leave my clothes smelling kinda watery and musty. Cleanly has effectively replaced my favorite laundromat."
8.0,0.1407,"Cleanly rocks!!! Used them in a pinch the first time and now they are my go-to way of doing laundry. Always on time, always nice people, and my clothes always come out great."
3.0,0.1598,"Cleanly service is generally pretty good! The only thing I would mention is that if you add any notes to your laundry order, I think the valet only reads the note once your order has been picked up, so if you need a new laundry bag or something like that, make sure to contact the support team directly."
3.0,0.1806,I've been using Cleanly since Jan 2017 and have only had positive experiences. Their customer service team is great and the turnaround is good too. I think Cleanly Reserve is great as well. Would recommend
2.0,0.1623,"Exactly as advertised. A great service. Super convenient, affordable, and high quality of service. They have been on time every time and have done a good job with both dry cleaning and wash n fold. The garment bag and laundry bag they provide makes it all that much easier. Big fan."
7.0,0.1634,"Great example of what good service app should work like; neat, easy to use and ALWAYS on time! The app is nicely designed and very consumer friendly. The first step of creating my account and setting up the first pick up took no more then couple of minutes, but the biggest feature of this great service is the flexibility and accuracy on pick-up and delivery times. when usually getting back home long after cleaners are already closed, cleanly allows you to choose what time my laundry will be delivered, and allows you to changes the times prior to the scheduled time, something that is almost impossible to manage doing when using cleaners.Overall i had a great experience with the app itself and with their service, can't see how i'm going back."
5.0,0.147,"Cleanly is amazing. Scheduled pickup and drop off, customized wash settings, and fresh smelling clothes. doesn't get better!"
1.0,0.2281,"I'm a new user and needed laundry quick.  We had just moved out of a building with laundry and I wasn't sure where the best/closest laundromat was.  I had a $20 discount for Cleanly and figured I'd give it a try.  I scheduled my pick up for early morning before I left for work.  I was worried that they'd be late, and I'd be late in turn.  My valet, Joshua, showed up right on time and brought the laundry bag, dry cleaning bag and a brownie!  He weighed the laundry while I waited and gave me an estimate.  He followed up with a text message to make sure there weren't any special instructions for my wash.I received a receipt for their support team a little later that day and noticed that the $20 code had not been applied.  I e-mailed to inquire and they quickly got back and offered to manually take the code off of my total.  I scheduled a late evening drop off due to work and again my valet, Lino, showed up right on time.  I had requested 5 items to be hang dried (included in their service) and in addition to those 5 items, they had hung a couple of my dresses that don't fold as easily.  All of my laundry was returned in perfect condition.  I don't know that I'll be a regular customer, it's a bit more than I want to pay for laundry, but it's a great service for when you're in a pinch.  Overall, they made a very great first impression!"
6.0,0.1416,"I am really happy with the cleanly service, I actually had more issues with my dry cleaner that was next door. I have been using them for the past year after a friend recommended  them, and haven't had any issues at all. I think the app is very user friendly and my clothes come back looking great.  I don't typically write reviews, but I do think the service is worth it!"
0.0,0.1841,"I used this service in DC after I hurt my back and had several loads to do. So easy, pick up and drop off-they bring you a bag. Clothes smell amazing. The separate and group things together and the folding is really good. Highly recommend. App is easy to use."
3.0,0.2,"Cleanly is easily the best service of it's kind. I'd used Flycleaners in the past, which is comically bad and disorganized, so Cleanly has been a huge breath of fresh air. They respond to any questions or changes for an order extremely quickly, they allow you to coordinate orders with a roommate, and they consistently email promocodes for discounts. The only negatives are that it's a little expensive, but I understand that their service requires that, and that I have trouble hitting the minimum weight for wash and fold, so I'll run out of things I wear often but not have enough total laundry to meet the minimum, which can be frustrating and costly. Overall better than others for sure!"
6.0,0.1481,"Cleanly is great. The app is super intuitive and very well designed. The ability to schedule time windows for pick up / delivery, next day service, and the overall quality of the washing and drying makes this the Go-To Laundry service in New York City!"
1.0,0.1584,"This is my favorite way to get my laundry done in NYC! Extremely easy for pickup and delivery. The valets are always friendly. I love that I can send out my laundry when I get home from work and get it delivered before I leave for work. Works great with my schedule. Like others have said, the hang dry items normally come back very wet for me. I immediately take them out of the plastic (I had one load sour this way) and hang them individually. I wish they were a little more dry, but nothing stopping me from giving them a great review! Thanks Cleanly for your service!!"
4.0,0.153,"I love love cleanly! It's so easy, quick turnaround. Joining cleanly reserve has nice benefits."
2.0,0.1605,"Awesome laundry service! They give you a 1 hour window for pick up/drop off, but usually always come right at the beginning of that window. They will send a text 1 hour before the scheduled time to remind you (in case you need to run home) and then another text when the driver in literally en route (usually 5-10 minutes away). Your clothes and sheets come back perfectly folded every time, and socks are usually even matched up! The only complaint I have it that a few socks have gone missing and we have gotten some random socks back, so I don't recommend sending any socks that you would be devastated to lose. But everything else has always been returned in great condition. And the delivery man is always really friendly and professional."
0.0,0.2057,Trust me.. it's been years of unsatisfactory to mediocre laundry services. I can't think of a single thing this business falls short on. Their staff ( delivery and pick up guys) are SO friendly and respectful. The laundry is clean and nothing is lost .. folded so nicely. Very professional. Love them.
2.0,0.133,"Great service, always prompt. We love Cleanly.  The clothes are bright and not dingy. The folding is pretty good."
0.0,0.2194,"Cleanly is super convenient. Pick up and delivery were timely, and the app is easy to use. It's pricier than dropping off to your local wash-and-fold, but that's the cost of not showing up to pick up your laundry to discover the local shop has closed 10 minutes earlier than the already ridiculously early hour they officially close."
7.0,0.1435,"Inexpensive and timely MOST of the time.  I've had a few experiences where laundry wasn't returned when promised, but Cleanly made up for it in customer service.  Not sure how I would have felt if I was leaving for vacation, however.  Otherwise, love the ease of the app and overall, the service is exceptional by comparison to the local laundromat."
0.0,0.1699,"I just used Cleanly for the first time and am very happy with the service. The app was easy to use and allowed me the flexibility to change my delivery time (something my local cleaner has had difficulty with), and my clothes were returned nicely folded and smelling fresh and clean. Additionally, the reps picking up and dropping off were very nice (extra points for the brownie). The service was slightly more expensive than my local cleaner, but the ease of use makes it worth it. I will definitely use this service again."
6.0,0.1567,Fast and reliable. Always improving and good customer service.
8.0,0.1429,Good way to clean cheap clothes conveniently. The app is easy to use and the delivery is flexible and allows changes to accommodate your schedule when things come up. The service is also extra convenient and slightly cheaper if you have a doorman in your building.
1.0,0.1369,"Super convenient. Valets didn't blink at the ridiculously huge load of laundry we had (family of 4, coming out of a nomadic period) or the 4th floor walk up. Only issue I had was that we noted a broken buzzer and the valets didn't seem to have gotten the message; that said, they called me when no one responded to the buzzer, so end result was the same. The app lets you see where the valet is, which is a little big brother for me, but also was helpful in being ready when the drop off was happening."
0.0,0.1667,"convenient, easy to use, friendly staff...24 hr turn over! SOLD!"
6.0,0.1711,Cleanly really changed the game for me!The fact that I can schedule my cleanly pick up to come while I am getting ready for work is great. Don't need to waste any time doing laundry or sorting or folding. They just come when I'm already home doing other things. The quality is great and the customer service is always helpful.Improvements: calendar reminders...sometimes I forget.
5.0,0.1957,"Cleanly has been great to me so far! My clothes come back smelling fresh and clean. Only reason I am giving a 4 is because of the price. Although the Cleanly is more expensive than your local laundry service, the convenience is unbeatable."
3.0,0.1423,I trust them with all of my clothes. Killer customer service. Would like to see the app updated.
5.0,0.204,"Cleanly is the best! It's the only place in NY that has clothes coming back smelling good. The site is easy to use, the service is reliable, and I like how clothes come back folded. Living in a 4th floor walk up apartment is challenging for doing laundry, but with Cleanly it's really easy. Definitely recommend."
5.0,0.1538,"I have been using Cleanly services for over a year now and I don't think I will ever doo laundry myself again. They are extremely timely and professional. My clothes come back clean, fresh, and neatly folded. I highly recommend..."
3.0,0.153,clothes come out clean and soft unlike most wash and folds in the city. fantastic/responsive customer service team that can be reached within minutes of an order. never had a bad experience w/ drivers or lost items.
1.0,0.1692,I used to use fly cleaners but have been much happier with cleanly. Always within the allotted time frame.  Prices can be a bit steep and everyone once in awhile the clothes are a little damp. Overall makes laundry really easy since for those with a busy schedule.
0.0,0.15,Really convenient and easy. If they ever miss a drop off deadline they give you a credit. App interface is straightforward.
7.0,0.1671,"These people are actually amazing (shoutout to Andrew!). I used to use Flycleaners and I have to say my life is vastly improved since using Cleanly. I've had situations where I was not home when they tried to deliver and they cheerfully changed my delivery time, or when I was running late and they actually waited the 5-10 minutes until I got home. They are extremely punctual, highly reliable and overall it's been an absolute pleasure being their customer. I once sent a dress in to be dry cleaned and forgot the hem had fallen out. Rather than just cleaning it and probably causing further damage, they called me and asked how I'd like it to be handled, called me back with a hemming price quote (extremely reasonable, I think $10-$15), had their team hem and clean the dress and then delivered both my laundry and the dry cleaning on time. I cannot say enough good things about this company. Oh and they bring you chocolate! The only suggestions I have would be 30 minute pickup/delivery windows as opposed to an hour. Oh and if they extended the Cleanly brand to things like house cleaning, closet organizing, etc. Either way, they earned every last star. I'm hooked and will be a long term customer."
0.0,0.1682,App is user friendly. I love that there are multiple selections for pickup/drop off for those who are very busy. Clothes smelled great! Pick-up and drop off occurred during the time slot selected...they weren't late! Love Cleanly; I will continue to use their services.
7.0,0.1637,The app is simple to use - and pickup/deliveries are always on time. Works as advertised!
2.0,0.1349,So far so good I like the hang dry option and the app works great!!!
0.0,0.1517,I've only tried them once but LOVED it! They are super on time. They haven't lost anything. And though this was just 12 lbs of wash & dry they somehow got some old stains I couldn't even get out when I wash at my local laundromat. I highly recommend Cleanly!!!
4.0,0.1436,Cleanly is the best thing I've invested in since living in the city! You can schedule pickup and delivery of your laundry very easily on their app and list all your washing preferences. I used to have all my clothes washed at the local dry cleaner but they always seemed to lose or shrink something. As a cleanly reserve member I also get 10 hang dry items for free each time and an additional 7% off. Highly recommended!!
6.0,0.1585,Generally a great service. Have had one or two issues (stapling a ticket through my husbands laundered shirts) but overall very convenient and reliable.
6.0,0.1319,"Big fan, they offer plenty of pick-up / delivery windows and the wash and fold comes out great.  Responsive customer service, too.  Highly recommend."
1.0,0.1426,Awesome service! Very easy to use and a time saver. A must have if you have a child and no washer dryer hook up like many of the older buildings in NYC.
1.0,0.1734,"I never rate services but after my last time laundry I had to share my experience with Cleanly. Super friendly delivery people, best quality for dry clean I stumbled upon in NYC.No idea why people still go to the nearest laundromat near home, I got at least 2-3 hours a week back by not doing it myself. Fair price for the time it saves me.Had no problems so far and quality only went up during the last half a year. Try it you won't be sorry."
2.0,0.1574,I used cleanly for dry cleaning and pressing only. Everything was picked up and returned on time and came back in great condition!
7.0,0.1763,I I've had nothing but good experiences with the service. Valets are great and don't complain about carrying my laundry up and down four flights of stairs. My laundry has always come back clean and folded nicely. Pickup and delivery has always been on time. I particularly enjoy that when you place an order and set your pickup and delivery times the Cleanly app integrates into my calendar and allows me to add the times as events with just a few clicks. My only complaint is that there is no Cleanly app for Android and I'd love to see one added. Overall I love Cleanly and I highly recommend it!
2.0,0.1649,"AGAIN THESE PEOPLE ROCK....customer service personally emailed me to explain that there was a tear in my skirt BEFORE they went ahead and washed it....amazing thank you Cleanly! Hi Megan,We wanted to let you know that 1 of your skirt that you gave us yesterday had small hole/tear. We want to make sure you're OK with us putting it through a cleaning (I attached photos).We always prefer to double check in these types of situations to be on the safe side. Feel free to reply back with any questions or concerns. I'm here to help. Best,--Mia R.Customer Experience Concierge"
6.0,0.1389,"My favorite laundry service, it is better than the local laundry service- and you don't have to pick up or drop off! The pickups and deliveries are always within the time windows and the service is great. Love the hang dry option! My clothes always come back smelling fresh!"
8.0,0.3608,"I rarely write reviews, partly because I'm lazy, and partly because I think people who nitpick are pretentious and irritating, but in this case Cleanly deserves to be praised. I grew up in a household where we were expected to do our own laundry, since I was tall enough to reach the buttons and was trusted to not to chug the detergent bottle while mommy wasn't looking.  Of course this all changes when you no longer have access to your own laundry machine (oh how I took that for granted.) So when I made the move to the big city, the thought of someone else doing my laundry was foreign.  While I'm not covered head to toe in designer fashions, I like to wear nice clothes that require extra care.  I was very worried handing over some of my most prized possessions (I work in fashion so naturally I'm shallow) and unmentionables to total strangers. For the first few months I was lugging my laundry down 2nd avenue, sweating up a storm prior to starting a 10 hour work day, and rushing home before the 6:30/7 cut off time, which put me right back on 2nd avenue, lugging away. I thought to myself: there has got to be a better way! I started using fly cleaners for a couple of months and while it was good in the beginning, I noticed that my clothes started slowly disappearing, and my detailed instructions were starting to be ignored (like drying delicates on high heat, WTF Man?) The straw that broke the camel's back is when they sent back all of my clothes folded inside out.  One of my favorite things about getting my laundry done is how neatly they fold it (something I was never able to master) so I can easily place it directly into my dresser.  I couldn't fathom paying all that money for a half ass job. But there was no going back. I was totally addicted to the on-demand laundry service. I blame my roommate for introducing me to this new designer drug. I decided to look elsewhere and stumbled upon Cleanly, and I am over the moon! Let me tell you the ways:1. Their delivery people are insanely nice, like really really nice. The kind of nice you don't experience in this city too often. It's like they found the nicest people in the world and hired them. Mr. Rogers would work there, and would be considered the ""office grump"", that's how friendly they are2. My Clothes are always exactly how I ask. I have a lot of delicate clothes, some with very specific instructions, though I hate being so particular and needy (I never complain at restaurants, I hate sending back my order, etc. I pride myself on how easy going I am) they never make me feel guilty and do it with a smile on their face 3. They have yet to loose any of my clothes. While I'm sure this will eventually happen as their business grows and have more orders to keep track of, they seem to have a great system in place4. I sent in an expensive and fairly new blazer to be dry cleaned.  They sent me an email notifying me of  a tear at the seam on the sleeve (probably something I had done while having one to many at the 13th Step, shameful, I know) which included a photo. They asked if I wanted to continue with the dry cleaning.  I said it was fine and for them to continue. I figured I would just take it to a seamstress myself. To my surprise Cleanly replied: ""I spoke to our facility manager, and although we don't offer alterations at this time, she agreed to sew the tear. It will be free of charge, and we will put it to cleaning after. Have a great night!"" I couldn't believe it. It made me feel warm and fuzzy inside, and not like that warm and fuzzy when you drink a bottle of wine on an empty stomach. More like the warm and fuzzy you feel when you see dolphin and dog best friend. Most companies these days won't go that extra mile for their customers. Thank you Cleanly, for reminding me that there are still are companies (and people!) in this world that give a damn. 5. They are always prompt and timely, even with my early mornings and late nights 6. I totally forgot about my laundry drop off (my fault since I ignored the reminder texts while walking home and talking to a girlfriend on the phone) And walked up to my building where my cleanly valet was patiently waiting for me in the snow. I felt sooooo awful and she was so very sweet about the whole thing. I tried to tip her extra for her troubles but she graciously declined. Her name is Nicole, so Cleanly if you are reading this give her a big raise since she is very kind and patient with clueless idiots like myself.  7. The app is clean, simple, and beautifully designed. Super easy to use especially for busy professionals who don't have the time to drop off/pick up laundry 8. Totally unexpected mini box of chocolates that they give you when they pick up your first order. I had mine for breakfast, so so good. Obviously I'm a little obsessed, but I can't help it. So give cleanly a try! You won't regret it!!"
6.0,0.1418,"Reliable and quick, unlike many other options in the city, and they came up to West Harlem which is also usually an issue. They nailed it."
4.0,0.1693,"I like doing laundry, but it's really inconvenient in my building. Fortunately, I *love* having my laundry done, especially the part where it comes back all compressed into a perfect fabric cube. But never before have I used a service with such a perfect interface--from the pickup and delivery people to the top-notch customer-service email team to the sleek, friendly app. It's more seamless than Seamless. It's not just that your laundry gets whisked away, washed, dried, pressed, dry-cleaned, delivered. It's squeaky-clean without being perfumey, perfectly folded (I challenge the Gap/Army to do better), and thoughtfully sorted. Every time I've had a question or request, they've answered almost instantaneously. I love them and couldn't recommend them more highly!"
2.0,0.1452,"In a bind and pressed for time, meeting me where I was staying to get my suit dry cleaned without needing to go out of my way to drop it off and then pick it up was extremely helpful!"
4.0,0.1622,"Wonderful customer service - kept me updated on the status of my laundry the entire time via text. I got 2 free laundry bags and a garment bag, chocolate and a discount for first timers. The lady who picked up my laundry was very friendly and answered all the questions I had about the service. What is there not to like?:)"
8.0,0.2199,"Ive been on the UWS for around 7 years now and had probably switched laundry services about once a year. Now this may seem excessive, however it was due to the fact that they either lost entire loads of laundry, weren't open at the right time, couldn't really follow through on agreed delivery times and charged more than they should just for some wash and fold. Clearly I was in search of something that would be WAY better. As luck would have it Cleanly started on the UWS & UES and I immediately gave it a go. I was hesitant at first (cause how could something so simple to use actually follow through on everything after the order was placed?) but that quickly subsided. What an incredible job this team does. The app incredibly easy to use, looks awesome and takes all the effort out on my end. The follow through on communication (via Text) is great - I know step by step whats happening. The actual pick up and drop off? I love the fact that they weigh it in front of you and that they are quite possibly the nicest people ever.The price point - $1.50/lb for all of the above? Yes please. The options for more than just wash and fold? Winner. The occasional deals and discounts are awesome too - I donated bags of clothes for $10 credit per bag and that was beyond amazing. 2 birds, 1 stone. (donating to those who need and having it picked up with my laundry)All in, I have to give it 5 stars - in 4 months of using it not one thing has been wrong about any of it. So happy to have this service."
0.0,0.1561,"Cleanly could not be more convenient. Select pickup and drop off times from their app, and wait for their friendly people to arrive - so far (4 orders) they've always been perfectly on time. I've used wash & fold and dry cleaning services and both were terrific - and actually cheaper than my neighborhood cleaners. They also provide you with your own laundry and dry cleaning bags so it's really easy."
5.0,0.1716,"Great service! The app is super easy to use, the delivery guy was super nice, called me in advance to make sure that I'm comfortable with the time that I chose :) the clothes came back clean, pressed and organized. I even got a complimentary chocolate! Definitely gonna continue with CLEANLY. The best option in the market and the prices are so affordable."
5.0,0.1287,"I'm always pressed for time around the holidays so this year I decided take laundry off my plate and give cleanly a shot. After downloading the app and getting my first order back, I'm happy to say I'll use the service again. Pickup and dropoff were easy and convenient and my cloths come back as fresh as they've ever been. I highly recommend this service for anyone on the go."
5.0,0.1587,This was a great first experience! The valets arrived on time and followed collection instructions carefully. My clothes returned clean and in expected condition. They even brought NuNu chocolates during the pickup and provided both a laundry and dry cleaning collection bag. I'll definitely continue to use Cleanly.
5.0,0.1374,"On time, updated with when they're coming, clothes smelled greeattt!"
6.0,0.1488,Great service! This is a tough space to operate in; but Cleanly has been doing a pretty darn good job!
8.0,0.1405,Started using them recently and fell in love! So simple and I don't have to waste saturdays doing laundry anymore. I mainly use them for wash & fold service but will try them for dry cleaning as well. Their delivery people are very friendly and always on time.
4.0,0.133,"I tried Cleanly for wash & fold recently and was really impressed. I'm typically in the camp of do it yourself, and thought I'd never try a service like this, but it really is so simple to use. Highly recommended and will definitely use them again."
8.0,0.129,"These guys are quick and convenient. I was able to leave my clothes with my doormen and they came and picked it up and gave it back pretty fast. It's nice to have 1,2,3 service."
1.0,0.1521,Polite and responsive customer service. Extremely accommodating given busy NYC schedules.Great app that's straight forward and easy to use.
5.0,0.1928,"I absolutely love this app. Not only is the design amazing, it is also so easy to use. I hated doing laundry and Cleanly has drastically increased my quality of life and clothes! I barely folded my clothes before and now with Cleanly my clothes come back to me clean, smelling amazing, and folded beautifully. They are always on time and their valets are so nice. They are the crème de la crème of laundry. I no longer have to stress out about laundry!"
2.0,0.152,"I've used Cleanly 14 times over the past 6 months and think they are excellent. The pickup/delivery people are friendly and always come near the start of the hour window. The app is very easy to use, lets you choose your pick up and drop off times and specify any requests you have (i.e. dry low, wash cool etc). My laundry comes back clean and folded with hang dry items in a separate clear bag. The few times I've had to contact support with requests or questions they have been very fast and super helpful. If things continue like this, I will happily continue to use cleanly indefinitely."
6.0,0.1881,"Very friendly people working for this company. Service is prompt and they did a good job with my laundry. Price is higher than other local wash and fold services but so far I feel the premium is justified. Also, customer service has been really prompt. Definitely worth trying, especially with their current yelp deal."
4.0,0.1403,"Fast effective service, well done. They were on time and clothes were clean (smelled good too!). I would recommend over flycleaners any day."
0.0,0.1389,"Sleek app. Friendly help. Timely service. I would highly recommend Cleanly to anyone who asked. It is not an alternative to doing laundry, it is the standard."
6.0,0.1658,"Superb service. On time, smells great, cheaper than flycleaners (no extra charges). Will definitely use again when in a time crunch."
4.0,0.1324,"So simple!! They came to pick up my laundry in the two hour time frame that I have requested in the App. A day later a nice guy delivered my laundry all clean, with a fantastic fresh smell and a cool 'Cleanly' laundry bag!! Defiantly recommended!"
5.0,0.1239,"Very easy to use and very timely will be there and drop it off when then say they will, laundry and dry cleaning come back great. It's basically uber for your clothes."
8.0,0.1465,"I don't usually leave reviews unless the service is awesome or really bad. Cleanly is that awesome. Slick app, friendly delivery people and turnaround were flawless. Give them try - you won't look back"
6.0,0.1543,"Just easy and great from start to finish! Especially like the dry cleaning option - conveniently timed and a quick turnaround. Love that I can do pick up's and deliveries later than usual work hours, which means that I never have to give it a second thought...plus the app design is pretty."
2.0,0.152,Laundry is probably my least favorite activity...ever. Cleanly allows me to simply drop off my clothes with my doorman and pick it up when I'm done. They even provide you with a great new laundry bag and suit bag for dry cleaning. Highly suggest everyone to download this app as it's giving me back precious hours which I used to waste doing laundry.
1.0,0.1446,"Consistent, timely, convenient service. I use it all the time now. Late night pick up and drop off fits perfectly with my work schedule"
